Date,Positive,Negative,Neutral,Count
2022-01-26,80.0,13.333333333333334,6.666666666666667,15
2022-01-27,46.15384615384615,23.076923076923077,30.76923076923077,13
2022-01-28,50.0,16.666666666666668,33.333333333333336,12
2022-01-29,33.333333333333336,33.333333333333336,33.333333333333336,12
2022-01-30,40.0,10.0,50.0,10
2022-01-31,60.0,13.333333333333334,26.666666666666668,15
2022-02-01,41.935483870967744,19.35483870967742,38.70967741935484,31
2022-02-02,28.0,40.0,32.0,25
2022-02-03,36.12334801762115,22.026431718061673,41.85022026431718,227
2022-02-04,41.0,26.0,33.0,100
2022-02-05,37.5,12.5,50.0,16
2022-02-06,42.857142857142854,35.714285714285715,21.428571428571427,14
2022-02-07,42.10526315789474,47.36842105263158,10.526315789473685,19
2022-02-08,50.0,18.181818181818183,31.818181818181817,22
2022-02-09,40.0,30.0,30.0,10
2022-02-10,66.66666666666667,0.0,33.333333333333336,3
2022-02-11,45.45454545454545,27.272727272727273,27.272727272727273,11
2022-02-12,45.45454545454545,27.272727272727273,27.272727272727273,11
2022-02-13,66.66666666666667,0.0,33.333333333333336,3
2022-02-14,37.5,12.5,50.0,8
2022-02-15,50.0,16.666666666666668,33.333333333333336,12
2022-02-16,64.28571428571429,14.285714285714286,21.428571428571427,14
2022-02-17,53.84615384615385,23.076923076923077,23.076923076923077,13
2022-02-18,69.23076923076923,15.384615384615385,15.384615384615385,13
2022-02-19,42.857142857142854,42.857142857142854,14.285714285714286,7
2022-02-20,50.0,16.666666666666668,33.333333333333336,6
2022-02-21,33.333333333333336,33.333333333333336,33.333333333333336,3
2022-02-22,40.0,0.0,60.0,5
2022-02-23,71.42857142857143,28.571428571428573,0.0,7
2022-02-24,40.0,40.0,20.0,10
2022-02-25,70.0,0.0,30.0,10
2022-02-26,50.0,50.0,0.0,4
2022-02-27,50.0,25.0,25.0,4
2022-02-28,50.0,16.666666666666668,33.333333333333336,6
2022-03-01,100.0,0.0,0.0,2
2022-03-02,20.0,20.0,60.0,5
2022-03-03,25.0,12.5,62.5,8
2022-03-04,38.46153846153846,15.384615384615385,46.15384615384615,13
2022-03-05,66.66666666666667,33.333333333333336,0.0,6
2022-03-06,50.0,25.0,25.0,4
2022-03-07,30.76923076923077,23.076923076923077,46.15384615384615,13
2022-03-08,66.66666666666667,8.333333333333334,25.0,12
2022-03-09,40.625,7.8125,51.5625,64
2022-03-10,56.666666666666664,6.666666666666667,36.666666666666664,30
2022-03-11,38.46153846153846,23.076923076923077,38.46153846153846,13
2022-03-12,16.666666666666668,33.333333333333336,50.0,6
2022-03-13,100.0,0.0,0.0,4
2022-03-14,50.0,50.0,0.0,4
2022-03-15,60.0,0.0,40.0,5
2022-03-16,44.44444444444444,11.11111111111111,44.44444444444444,9
2022-03-17,50.0,20.0,30.0,10
2022-03-18,44.44444444444444,0.0,55.55555555555556,9
2022-03-19,36.36363636363637,45.45454545454545,18.181818181818183,11
2022-03-20,83.33333333333333,16.666666666666668,0.0,6
2022-03-21,66.66666666666667,33.333333333333336,0.0,3
2022-03-22,55.55555555555556,11.11111111111111,33.333333333333336,9
2022-03-23,66.66666666666667,0.0,33.333333333333336,3
2022-03-24,66.66666666666667,0.0,33.333333333333336,3
2022-03-25,40.0,20.0,40.0,10
2022-03-26,57.142857142857146,42.857142857142854,0.0,7
2022-03-27,75.0,25.0,0.0,4
2022-03-28,57.142857142857146,0.0,42.857142857142854,7
2022-03-29,43.75,0.0,56.25,16
2022-03-30,100.0,0.0,0.0,2
2022-03-31,50.0,10.0,40.0,10
2022-04-01,30.76923076923077,38.46153846153846,30.76923076923077,13
2022-04-02,66.66666666666667,33.333333333333336,0.0,3
2022-04-03,83.33333333333333,0.0,16.666666666666668,6
2022-04-04,75.0,0.0,25.0,8
2022-04-05,45.45454545454545,27.272727272727273,27.272727272727273,11
2022-04-06,58.333333333333336,16.666666666666668,25.0,12
2022-04-07,50.0,25.0,25.0,4
2022-04-08,66.66666666666667,11.11111111111111,22.22222222222222,9
2022-04-09,100.0,0.0,0.0,7
2022-04-10,66.66666666666667,16.666666666666668,16.666666666666668,6
2022-04-11,25.0,12.5,62.5,8
2022-04-12,100.0,0.0,0.0,8
2022-04-13,33.333333333333336,5.555555555555555,61.111111111111114,18
2022-04-14,50.0,16.666666666666668,33.333333333333336,12
2022-04-15,40.0,20.0,40.0,10
2022-04-16,50.0,0.0,50.0,10
2022-04-17,50.0,25.0,25.0,4
2022-04-18,55.55555555555556,11.11111111111111,33.333333333333336,9
2022-04-19,14.285714285714286,14.285714285714286,71.42857142857143,7
2022-04-20,31.818181818181817,22.727272727272727,45.45454545454545,22
2022-04-21,64.28571428571429,7.142857142857143,28.571428571428573,14
2022-04-22,62.5,12.5,25.0,16
2022-04-23,50.0,14.285714285714286,35.714285714285715,14
2022-04-24,66.66666666666667,0.0,33.333333333333336,21
2022-04-25,35.0,25.0,40.0,20
2022-04-26,50.0,28.571428571428573,21.428571428571427,14
2022-04-27,46.15384615384615,38.46153846153846,15.384615384615385,13
2022-04-28,37.16814159292036,30.088495575221238,32.743362831858406,113
2022-04-29,41.97530864197531,28.395061728395063,29.62962962962963,81
2022-04-30,50.0,20.0,30.0,20
2022-05-01,66.66666666666667,25.0,8.333333333333334,12
2022-05-02,38.095238095238095,19.047619047619047,42.857142857142854,21
2022-05-03,23.076923076923077,0.0,76.92307692307692,13
2022-05-04,56.25,18.75,25.0,16
2022-05-05,69.23076923076923,23.076923076923077,7.6923076923076925,13
2022-05-06,33.333333333333336,20.0,46.666666666666664,15
2022-05-07,72.72727272727273,27.272727272727273,0.0,11
2022-05-08,75.0,25.0,0.0,4
2022-05-09,68.42105263157895,10.526315789473685,21.05263157894737,19
2022-05-10,36.36363636363637,36.36363636363637,27.272727272727273,11
2022-05-11,39.285714285714285,28.571428571428573,32.142857142857146,28
2022-05-12,60.0,20.0,20.0,20
2022-05-13,61.53846153846154,7.6923076923076925,30.76923076923077,13
2022-05-14,80.0,20.0,0.0,5
2022-05-15,60.0,0.0,40.0,10
2022-05-16,62.5,12.5,25.0,8
2022-05-17,27.272727272727273,45.45454545454545,27.272727272727273,11
2022-05-18,57.89473684210526,21.05263157894737,21.05263157894737,19
2022-05-19,40.0,33.333333333333336,26.666666666666668,15
2022-05-20,54.54545454545455,18.181818181818183,27.272727272727273,11
2022-05-21,50.0,16.666666666666668,33.333333333333336,12
2022-05-22,14.285714285714286,28.571428571428573,57.142857142857146,7
2022-05-23,58.333333333333336,16.666666666666668,25.0,12
2022-05-24,47.05882352941177,23.529411764705884,29.41176470588235,17
2022-05-25,40.0,20.0,40.0,10
2022-05-26,50.0,16.666666666666668,33.333333333333336,12
2022-05-27,47.82608695652174,17.391304347826086,34.78260869565217,23
2022-05-28,16.666666666666668,66.66666666666667,16.666666666666668,6
2022-05-29,50.0,25.0,25.0,4
2022-05-30,75.0,25.0,0.0,4
2022-05-31,41.1764705882353,11.764705882352942,47.05882352941177,17
2022-06-01,36.8421052631579,10.526315789473685,52.63157894736842,19
2022-06-02,47.61904761904762,28.571428571428573,23.80952380952381,21
2022-06-03,47.61904761904762,19.047619047619047,33.333333333333336,21
2022-06-04,28.571428571428573,0.0,71.42857142857143,7
2022-06-05,44.44444444444444,11.11111111111111,44.44444444444444,9
2022-06-06,46.34146341463415,21.951219512195124,31.70731707317073,41
2022-06-07,27.272727272727273,18.181818181818183,54.54545454545455,11
2022-06-08,41.666666666666664,0.0,58.333333333333336,12
2022-06-09,50.0,12.5,37.5,8
2022-06-10,50.0,14.285714285714286,35.714285714285715,14
2022-06-11,25.0,25.0,50.0,8
2022-06-12,20.0,60.0,20.0,5
2022-06-13,33.333333333333336,13.333333333333334,53.333333333333336,15
2022-06-14,80.0,20.0,0.0,5
2022-06-15,60.0,20.0,20.0,5
2022-06-16,63.63636363636363,9.090909090909092,27.272727272727273,11
2022-06-17,44.44444444444444,11.11111111111111,44.44444444444444,9
2022-06-18,20.0,20.0,60.0,5
2022-06-19,100.0,0.0,0.0,3
2022-06-20,66.66666666666667,0.0,33.333333333333336,3
2022-06-21,60.0,0.0,40.0,5
2022-06-22,66.66666666666667,0.0,33.333333333333336,3
2022-06-23,50.0,12.5,37.5,8
2022-06-24,37.5,12.5,50.0,8
2022-06-25,100.0,0.0,0.0,2
2022-06-26,0.0,25.0,75.0,4
2022-06-27,20.0,20.0,60.0,5
2022-06-28,28.571428571428573,42.857142857142854,28.571428571428573,7
2022-06-29,33.333333333333336,0.0,66.66666666666667,9
2022-06-30,66.66666666666667,22.22222222222222,11.11111111111111,9
2022-07-01,33.333333333333336,22.22222222222222,44.44444444444444,9
2022-07-02,50.0,25.0,25.0,4
2022-07-03,60.0,0.0,40.0,5
2022-07-04,33.333333333333336,0.0,66.66666666666667,6
2022-07-05,55.55555555555556,0.0,44.44444444444444,9
2022-07-06,40.0,10.0,50.0,10
2022-07-07,42.857142857142854,0.0,57.142857142857146,7
2022-07-08,63.63636363636363,0.0,36.36363636363637,11
2022-07-09,80.0,20.0,0.0,5
2022-07-10,30.0,30.0,40.0,10
2022-07-11,68.75,6.25,25.0,16
2022-07-12,40.0,10.0,50.0,10
2022-07-13,66.66666666666667,33.333333333333336,0.0,3
2022-07-14,50.0,16.666666666666668,33.333333333333336,6
2022-07-15,64.28571428571429,14.285714285714286,21.428571428571427,14
2022-07-16,0.0,0.0,100.0,2
2022-07-17,66.66666666666667,33.333333333333336,0.0,6
2022-07-18,80.0,10.0,10.0,10
2022-07-19,62.5,12.5,25.0,8
2022-07-20,55.55555555555556,11.11111111111111,33.333333333333336,9
2022-07-21,62.5,6.25,31.25,16
2022-07-22,58.333333333333336,16.666666666666668,25.0,12
2022-07-23,44.44444444444444,33.333333333333336,22.22222222222222,9
2022-07-24,61.111111111111114,11.11111111111111,27.77777777777778,18
2022-07-25,54.54545454545455,22.727272727272727,22.727272727272727,22
2022-07-26,36.8421052631579,42.10526315789474,21.05263157894737,19
2022-07-27,76.92307692307692,15.384615384615385,7.6923076923076925,13
2022-07-28,46.391752577319586,16.49484536082474,37.11340206185567,97
2022-07-29,53.84615384615385,11.538461538461538,34.61538461538461,26
2022-07-30,25.0,16.666666666666668,58.333333333333336,12
2022-07-31,60.0,20.0,20.0,5
2022-08-01,54.54545454545455,18.181818181818183,27.272727272727273,11
2022-08-02,71.42857142857143,0.0,28.571428571428573,7
2022-08-03,21.428571428571427,28.571428571428573,50.0,14
2022-08-04,50.0,0.0,50.0,8
2022-08-05,40.0,20.0,40.0,15
2022-08-06,100.0,0.0,0.0,2
2022-08-07,16.666666666666668,50.0,33.333333333333336,6
2022-08-08,55.55555555555556,22.22222222222222,22.22222222222222,9
2022-08-09,60.0,10.0,30.0,10
2022-08-10,38.46153846153846,23.076923076923077,38.46153846153846,13
2022-08-11,55.55555555555556,11.11111111111111,33.333333333333336,9
2022-08-12,46.666666666666664,6.666666666666667,46.666666666666664,15
2022-08-13,0.0,33.333333333333336,66.66666666666667,6
2022-08-14,33.333333333333336,0.0,66.66666666666667,3
2022-08-15,42.857142857142854,28.571428571428573,28.571428571428573,7
2022-08-16,60.0,20.0,20.0,15
2022-08-17,37.5,12.5,50.0,8
2022-08-18,100.0,0.0,0.0,3
2022-08-19,16.666666666666668,50.0,33.333333333333336,6
2022-08-20,25.0,25.0,50.0,4
2022-08-21,60.0,20.0,20.0,10
2022-08-22,37.5,37.5,25.0,8
2022-08-23,41.666666666666664,33.333333333333336,25.0,12
2022-08-24,36.36363636363637,36.36363636363637,27.272727272727273,11
2022-08-25,25.0,37.5,37.5,8
2022-08-26,87.5,0.0,12.5,8
2022-08-27,66.66666666666667,33.333333333333336,0.0,3
2022-08-28,85.71428571428571,14.285714285714286,0.0,7
2022-08-29,37.5,25.0,37.5,8
2022-08-30,33.333333333333336,33.333333333333336,33.333333333333336,3
2022-08-31,80.0,20.0,0.0,5
2022-09-01,37.5,25.0,37.5,8
2022-09-02,50.0,0.0,50.0,8
2022-09-03,50.0,16.666666666666668,33.333333333333336,6
2022-09-04,0.0,0.0,100.0,2
2022-09-05,42.857142857142854,14.285714285714286,42.857142857142854,7
2022-09-06,80.0,20.0,0.0,5
2022-09-07,40.0,10.0,50.0,10
2022-09-08,60.0,40.0,0.0,5
2022-09-09,75.0,25.0,0.0,4
2022-09-10,66.66666666666667,0.0,33.333333333333336,3
2022-09-11,100.0,0.0,0.0,2
2022-09-12,55.55555555555556,22.22222222222222,22.22222222222222,9
2022-09-13,57.142857142857146,0.0,42.857142857142854,7
2022-09-14,77.77777777777777,11.11111111111111,11.11111111111111,9
2022-09-15,40.0,0.0,60.0,5
2022-09-16,55.55555555555556,0.0,44.44444444444444,9
2022-09-17,0.0,14.285714285714286,85.71428571428571,7
2022-09-18,75.0,25.0,0.0,4
2022-09-19,40.0,30.0,30.0,10
2022-09-20,12.5,37.5,50.0,8
2022-09-21,66.66666666666667,16.666666666666668,16.666666666666668,6
2022-09-22,71.42857142857143,28.571428571428573,0.0,7
2022-09-23,50.0,25.0,25.0,4
2022-09-24,20.0,0.0,80.0,5
2022-09-25,66.66666666666667,0.0,33.333333333333336,3
2022-09-26,57.142857142857146,14.285714285714286,28.571428571428573,7
2022-09-27,40.0,40.0,20.0,5
2022-09-28,50.0,20.0,30.0,10
2022-09-29,80.0,10.0,10.0,10
